ficha,concepto,calidad_ficha,mejor_similitud,similitud_promedio,fuente,tipo_fuente,ubicacion,pagina_o_bloque,similitud,detalle_similitud,cita_textual,fragmento_id,ruta_fuente,ubicaciones_agrupadas,observacion
1,Comunicación digital,media,0.1905,0.0869,La escritura academica en la fo - Maria Ines Corte Vitoria.pdf,pdf,p. 38,38,0.1905,tfidf=0.1805; bonus=0.0100,En lo que respecta a las tecnologías de la información parece obvio que nuestros estudiantes rehúyen el escribir a mano y prefieren hacerlo utilizando las nuevas herramientas que ofrecen las TIC. Se ha pasado del texto impreso al texto digital. Pero este tránsito no es neutral en la construcción de los textos escritos.,La_escritura_academica_en_la_fo___Maria_Ines_Corte_Vitoria_b72aa8e231_b0038_f003,D:\Documentos\LaTEX\Template-Informe\UnADM\redaccion-en-contextos-virtuales\referencias-redaccion-en-contextos-virtuales\libros-redaccion-en-contextos-virtuales\La escritura academica en la fo - Maria Ines Corte Vitoria.pdf,"Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf, p. 10; Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf, p. 12; Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf, p. 130; Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf, p. 20; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 109; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 110; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 13; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 137; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 15; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 38; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 39; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 52; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 92; Taller de lectura y redaccion_ - Leopoldo Ayala.pdf, p. 45; Taller de lectura y redaccion_ - Leopoldo Ayala.pdf, p. 80","La ficha presenta coincidencias útiles, pero conviene revisar la pertinencia de cada cita. Se agruparon referencias de múltiples fuentes para enriquecer el concepto. Hay 7 referencia(s) de baja similitud que podrían introducir ruido."
1,Comunicación digital,media,0.1905,0.0869,La escritura academica en la fo - Maria Ines Corte Vitoria.pdf,pdf,p. 92,92,0.1138,tfidf=0.0938; bonus=0.0200,"Incluso, cada día es más fácil, encargar a otros que construyan los textos que nosotros compraremos y entregaremos como nuestros en la Universidad. Las redes sociales están llenas de anuncios que lo ofrecen. Obviamente, este tipo de 92",La_escritura_academica_en_la_fo___Maria_Ines_Corte_Vitoria_b72aa8e231_b0092_f004,D:\Documentos\LaTEX\Template-Informe\UnADM\redaccion-en-contextos-virtuales\referencias-redaccion-en-contextos-virtuales\libros-redaccion-en-contextos-virtuales\La escritura academica en la fo - Maria Ines Corte Vitoria.pdf,"Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf, p. 10; Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf, p. 12; Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf, p. 130; Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf, p. 20; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 109; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 110; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 13; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 137; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 15; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 38; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 39; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 52; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 92; Taller de lectura y redaccion_ - Leopoldo Ayala.pdf, p. 45; Taller de lectura y redaccion_ - Leopoldo Ayala.pdf, p. 80","La ficha presenta coincidencias útiles, pero conviene revisar la pertinencia de cada cita. Se agruparon referencias de múltiples fuentes para enriquecer el concepto. Hay 7 referencia(s) de baja similitud que podrían introducir ruido."
1,Comunicación digital,media,0.1905,0.0869,La escritura academica en la fo - Maria Ines Corte Vitoria.pdf,pdf,p. 109,109,0.1033,tfidf=0.0733; bonus=0.0300,"Producto: el tipo de producto que se espera es un texto corto (más corto que el original: no tendría sentido un resumen más extenso) y original (tampoco se cumple el objetivo de este tipo de textos con el frecuente cortar y pegar frases del autor del texto), de forma que refleje bien ese doble proceso metal que ha debido realizar el estudiante: análisis y síntesis. Los blogs Las redes sociales constituyen un nuevo contexto de comunicación del que nuestros estudiantes son sujetos nativos. Ellos y ellas se han criado rodeados de esos entornos virtuales: whatsapp, facebook, twiter, istagram, etc.",La_escritura_academica_en_la_fo___Maria_Ines_Corte_Vitoria_b72aa8e231_b0109_f002,D:\Documentos\LaTEX\Template-Informe\UnADM\redaccion-en-contextos-virtuales\referencias-redaccion-en-contextos-virtuales\libros-redaccion-en-contextos-virtuales\La escritura academica en la fo - Maria Ines Corte Vitoria.pdf,"Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf, p. 10; Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf, p. 12; Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf, p. 130; Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf, p. 20; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 109; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 110; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 13; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 137; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 15; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 38; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 39; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 52; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 92; Taller de lectura y redaccion_ - Leopoldo Ayala.pdf, p. 45; Taller de lectura y redaccion_ - Leopoldo Ayala.pdf, p. 80","La ficha presenta coincidencias útiles, pero conviene revisar la pertinencia de cada cita. Se agruparon referencias de múltiples fuentes para enriquecer el concepto. Hay 7 referencia(s) de baja similitud que podrían introducir ruido."
1,Comunicación digital,media,0.1905,0.0869,Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf,pdf,p. 10,10,0.1019,tfidf=0.0819; bonus=0.0200,"Introducción En la sociedad globalizada del conocimiento o del aprendizaje, líquida y digital, las personas han de tener la capacidad para adaptarse a un cambio continuo. De esta manera, entre otras muchas, el desempeño en la escritura se erige como una competencia clave para el aprendizaje en la educación superior.",Escritura_academica__De_la_teor___Juan_Antonio_Nunez_Cortes_1a16d092a9_b0010_f001,D:\Documentos\LaTEX\Template-Informe\UnADM\redaccion-en-contextos-virtuales\referencias-redaccion-en-contextos-virtuales\libros-redaccion-en-contextos-virtuales\Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf,"Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf, p. 10; Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf, p. 12; Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf, p. 130; Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf, p. 20; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 109; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 110; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 13; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 137; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 15; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 38; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 39; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 52; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 92; Taller de lectura y redaccion_ - Leopoldo Ayala.pdf, p. 45; Taller de lectura y redaccion_ - Leopoldo Ayala.pdf, p. 80","La ficha presenta coincidencias útiles, pero conviene revisar la pertinencia de cada cita. Se agruparon referencias de múltiples fuentes para enriquecer el concepto. Hay 7 referencia(s) de baja similitud que podrían introducir ruido."
1,Comunicación digital,media,0.1905,0.0869,Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf,pdf,p. 130,130,0.0971,tfidf=0.0771; bonus=0.0200,"Respuesta posible: el texto de J. Marinkovich es una monografía porque no solo presenta una descripción detallada de los enfoques de proceso en la producción escrita, sino también una fundamentación a favor de un modelo teórico integrador. Además, da cuenta de un trabajo analítico y crítico de numerosas fuentes de información, por lo que posee un objetivo expositivo y, al mismo tiempo, argumentativo.",Escritura_academica__De_la_teor___Juan_Antonio_Nunez_Cortes_1a16d092a9_b0130_f001,D:\Documentos\LaTEX\Template-Informe\UnADM\redaccion-en-contextos-virtuales\referencias-redaccion-en-contextos-virtuales\libros-redaccion-en-contextos-virtuales\Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf,"Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf, p. 10; Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf, p. 12; Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf, p. 130; Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf, p. 20; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 109; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 110; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 13; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 137; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 15; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 38; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 39; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 52; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 92; Taller de lectura y redaccion_ - Leopoldo Ayala.pdf, p. 45; Taller de lectura y redaccion_ - Leopoldo Ayala.pdf, p. 80","La ficha presenta coincidencias útiles, pero conviene revisar la pertinencia de cada cita. Se agruparon referencias de múltiples fuentes para enriquecer el concepto. Hay 7 referencia(s) de baja similitud que podrían introducir ruido."
1,Comunicación digital,media,0.1905,0.0869,La escritura academica en la fo - Maria Ines Corte Vitoria.pdf,pdf,p. 15,15,0.0904,tfidf=0.0604; bonus=0.0300,"Y todo ello es fuente de satisfacción, independientemente de que tengamos un lector o millares de ellos. Los nuevos formatos de expresión personal (blogs y webs personales, redes sociales, etc.) son una buena muestra del gran poder de atracción que ejercen sobre los individuos las diversas modalidades de comunicación y de expresión de los propios pensamientos. El hecho de que nos lean muchos o pocos lectores ocupa un lugar secundario (aunque esto no siempre está claro en este nuevo mercado de la comunicación horizontal), ya que el papel principal de este proceso es dar concreción a nuestra capacidad de llevar a cabo acciones expresivas mediante la escritura.",La_escritura_academica_en_la_fo___Maria_Ines_Corte_Vitoria_b72aa8e231_b0015_f001,D:\Documentos\LaTEX\Template-Informe\UnADM\redaccion-en-contextos-virtuales\referencias-redaccion-en-contextos-virtuales\libros-redaccion-en-contextos-virtuales\La escritura academica en la fo - Maria Ines Corte Vitoria.pdf,"Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf, p. 10; Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf, p. 12; Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf, p. 130; Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf, p. 20; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 109; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 110; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 13; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 137; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 15; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 38; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 39; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 52; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 92; Taller de lectura y redaccion_ - Leopoldo Ayala.pdf, p. 45; Taller de lectura y redaccion_ - Leopoldo Ayala.pdf, p. 80","La ficha presenta coincidencias útiles, pero conviene revisar la pertinencia de cada cita. Se agruparon referencias de múltiples fuentes para enriquecer el concepto. Hay 7 referencia(s) de baja similitud que podrían introducir ruido."
1,Comunicación digital,media,0.1905,0.0869,La escritura academica en la fo - Maria Ines Corte Vitoria.pdf,pdf,p. 52,52,0.0831,tfidf=0.0731; bonus=0.0100,"Todos ellos constituyen objetos escritos que se llevan a cabo respondiendo a distintas situaciones en una misma esfera de actividad. Es necesario destacar, por otro lado, que las situaciones no vienen definidas principalmente por las condiciones materiales de la comunicación sino que son construcciones sociales que surgen como resultado del significado y de la interpretación que los humanos confieren a sus actividades. Si la tipificación de una actividad discursiva es útil en la comunicación porque genera consenso y facilita la comunicación entra en una especie de repertorio estable de géneros comunicativos y su utilización puede convertirse en rutina para los miembros de 52",La_escritura_academica_en_la_fo___Maria_Ines_Corte_Vitoria_b72aa8e231_b0052_f003,D:\Documentos\LaTEX\Template-Informe\UnADM\redaccion-en-contextos-virtuales\referencias-redaccion-en-contextos-virtuales\libros-redaccion-en-contextos-virtuales\La escritura academica en la fo - Maria Ines Corte Vitoria.pdf,"Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf, p. 10; Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf, p. 12; Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf, p. 130; Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf, p. 20; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 109; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 110; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 13; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 137; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 15; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 38; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 39; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 52; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 92; Taller de lectura y redaccion_ - Leopoldo Ayala.pdf, p. 45; Taller de lectura y redaccion_ - Leopoldo Ayala.pdf, p. 80","La ficha presenta coincidencias útiles, pero conviene revisar la pertinencia de cada cita. Se agruparon referencias de múltiples fuentes para enriquecer el concepto. Hay 7 referencia(s) de baja similitud que podrían introducir ruido."
1,Comunicación digital,media,0.1905,0.0869,La escritura academica en la fo - Maria Ines Corte Vitoria.pdf,pdf,p. 13,13,0.0827,tfidf=0.0627; bonus=0.0200,"variada, estructurada, explícita y, al mismo tiempo, ambigua, creativa y tradicional en cada nueva manifestación. Por tanto, se trata de ofrecer al estudiante universitario recursos variados y polivalentes de escritura académica, evitando modelos pre- establecidos de escritura y ofreciéndole posibilidades diferenciadas de elaboración de sus escritos académicos. Se trata, también, de revisar algunos conceptos basados en teorías tradicionales (que priorizan la eficacia y la organización) para contraponerlos a los conceptos que se amparan en teorías críticas (que insisten en la reflexión y en la emancipación).",La_escritura_academica_en_la_fo___Maria_Ines_Corte_Vitoria_b72aa8e231_b0013_f001,D:\Documentos\LaTEX\Template-Informe\UnADM\redaccion-en-contextos-virtuales\referencias-redaccion-en-contextos-virtuales\libros-redaccion-en-contextos-virtuales\La escritura academica en la fo - Maria Ines Corte Vitoria.pdf,"Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf, p. 10; Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf, p. 12; Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf, p. 130; Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf, p. 20; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 109; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 110; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 13; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 137; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 15; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 38; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 39; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 52; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 92; Taller de lectura y redaccion_ - Leopoldo Ayala.pdf, p. 45; Taller de lectura y redaccion_ - Leopoldo Ayala.pdf, p. 80","La ficha presenta coincidencias útiles, pero conviene revisar la pertinencia de cada cita. Se agruparon referencias de múltiples fuentes para enriquecer el concepto. Hay 7 referencia(s) de baja similitud que podrían introducir ruido."
1,Comunicación digital,media,0.1905,0.0869,Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf,pdf,p. 12,12,0.0815,tfidf=0.0615; bonus=0.0200,"El tercer capítulo, Los géneros discursivos académicos, presenta algunos de los géneros más frecuentes producidos por los estudiantes en la universidad, a saber: la reseña, el resumen, la monografía y el examen escrito. En cada uno de los apartados se da información sobre las características principales de estos géneros, su estructura o sus propiedades lingüístico-discursivas.",Escritura_academica__De_la_teor___Juan_Antonio_Nunez_Cortes_1a16d092a9_b0012_f001,D:\Documentos\LaTEX\Template-Informe\UnADM\redaccion-en-contextos-virtuales\referencias-redaccion-en-contextos-virtuales\libros-redaccion-en-contextos-virtuales\Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf,"Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf, p. 10; Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf, p. 12; Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf, p. 130; Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf, p. 20; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 109; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 110; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 13; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 137; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 15; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 38; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 39; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 52; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 92; Taller de lectura y redaccion_ - Leopoldo Ayala.pdf, p. 45; Taller de lectura y redaccion_ - Leopoldo Ayala.pdf, p. 80","La ficha presenta coincidencias útiles, pero conviene revisar la pertinencia de cada cita. Se agruparon referencias de múltiples fuentes para enriquecer el concepto. Hay 7 referencia(s) de baja similitud que podrían introducir ruido."
1,Comunicación digital,media,0.1905,0.0869,Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf,pdf,p. 20,20,0.081,tfidf=0.0510; bonus=0.0300,"Estas se pueden incluir, en general, en cuatro grandes estrategias: análisis de la situación de comunicación, planificación, redacción o textualización y revisión. En cuanto al análisis de la situación de comunicación, o problema retórico para Flower y Hayes, algunas de las habilidades consideradas son: poder formular con pocas palabras el objetivo de una comunicación escrita, tener en cuenta que el lector del texto tiene unas características concretas y reflexionar sobre lo que se quiere decir.",Escritura_academica__De_la_teor___Juan_Antonio_Nunez_Cortes_1a16d092a9_b0020_f001,D:\Documentos\LaTEX\Template-Informe\UnADM\redaccion-en-contextos-virtuales\referencias-redaccion-en-contextos-virtuales\libros-redaccion-en-contextos-virtuales\Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf,"Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf, p. 10; Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf, p. 12; Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf, p. 130; Escritura academica. De la teor - Juan Antonio Nunez Cortes.pdf, p. 20; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 109; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 110; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 13; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 137; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 15; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 38; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 39; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 52; La escritura academica en la fo - Maria Ines Corte Vitoria.pdf, p. 92; Taller de lectura y redaccion_ - Leopoldo Ayala.pdf, p. 45; Taller de lectura y redaccion_ - Leopoldo Ayala.pdf, p. 80","La ficha presenta coincidencias útiles, pero conviene revisar la pertinencia de cada cita. Se agruparon referencias de múltiples fuentes para enriquecer el concepto. Hay 7 referencia(s) de baja similitud que podrían introducir ruido."
