ficha,concepto,calidad_ficha,mejor_similitud,similitud_promedio,fuente,tipo_fuente,ubicacion,pagina_o_bloque,similitud,detalle_similitud,cita_textual,fragmento_id,ruta_fuente,ubicaciones_agrupadas,observacion
1,Constitución Política de los Estados Unidos Mexicanos,alta,0.6313,0.248,Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf,pdf,p. 230,230,0.6313,tfidf=0.5313; bonus=0.1000,"CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026 DECRETO por el que se reforman los artículos 29, 73, 90, 92, 93, 95, 110 y 111 de la Constitución Política de los Estados Unidos Mexicanos.",Constitucion_Politica_de_los_Es___Camara_de_Diputados_del_H__Cong_5b359dc661_b0230_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\derecho-a-la-seguridad-social-lde\referencias-derecho-a-la-seguridad-social\libros-derecho-a-la-seguridad-social\Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf,"Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 1; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 125; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 126; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 159; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 230; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 236; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 258; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 265; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 297; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 300; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 34; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 400; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 51; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 57; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 102; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 103; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 104; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 117; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 177; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 291; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 304; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 92; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 93; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 96; Derecho de la seguridad social - Alberto Briceno Ruiz.pdf, p. 96; Evolucion de la  Seguridad Soci - Ernesto Cotonieto-Martinez.pdf, p. 5; Ley del Instituto de Seguridad - Camara de Diputados del H. Cong.pdf, p. 122",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon referencias de múltiples fuentes para enriquecer el concepto.
1,Constitución Política de los Estados Unidos Mexicanos,alta,0.6313,0.248,Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf,pdf,p. 258,258,0.5526,tfidf=0.4526; bonus=0.1000,"CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026 DECRETO por el que se reforman los artículos 71, 72 y 78 de la Constitución Política de los Estados Unidos Mexicanos.",Constitucion_Politica_de_los_Es___Camara_de_Diputados_del_H__Cong_5b359dc661_b0258_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\derecho-a-la-seguridad-social-lde\referencias-derecho-a-la-seguridad-social\libros-derecho-a-la-seguridad-social\Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf,"Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 1; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 125; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 126; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 159; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 230; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 236; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 258; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 265; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 297; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 300; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 34; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 400; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 51; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 57; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 102; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 103; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 104; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 117; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 177; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 291; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 304; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 92; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 93; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 96; Derecho de la seguridad social - Alberto Briceno Ruiz.pdf, p. 96; Evolucion de la  Seguridad Soci - Ernesto Cotonieto-Martinez.pdf, p. 5; Ley del Instituto de Seguridad - Camara de Diputados del H. Cong.pdf, p. 122",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon referencias de múltiples fuentes para enriquecer el concepto.
1,Constitución Política de los Estados Unidos Mexicanos,alta,0.6313,0.248,Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf,pdf,p. 34,34,0.5508,tfidf=0.4508; bonus=0.1000,CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026,Constitucion_Politica_de_los_Es___Camara_de_Diputados_del_H__Cong_5b359dc661_b0034_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\derecho-a-la-seguridad-social-lde\referencias-derecho-a-la-seguridad-social\libros-derecho-a-la-seguridad-social\Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf,"Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 1; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 125; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 126; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 159; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 230; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 236; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 258; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 265; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 297; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 300; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 34; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 400; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 51; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 57; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 102; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 103; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 104; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 117; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 177; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 291; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 304; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 92; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 93; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 96; Derecho de la seguridad social - Alberto Briceno Ruiz.pdf, p. 96; Evolucion de la  Seguridad Soci - Ernesto Cotonieto-Martinez.pdf, p. 5; Ley del Instituto de Seguridad - Camara de Diputados del H. Cong.pdf, p. 122",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon referencias de múltiples fuentes para enriquecer el concepto.
1,Constitución Política de los Estados Unidos Mexicanos,alta,0.6313,0.248,Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf,pdf,p. 57,57,0.5508,tfidf=0.4508; bonus=0.1000,CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026,Constitucion_Politica_de_los_Es___Camara_de_Diputados_del_H__Cong_5b359dc661_b0057_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\derecho-a-la-seguridad-social-lde\referencias-derecho-a-la-seguridad-social\libros-derecho-a-la-seguridad-social\Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf,"Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 1; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 125; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 126; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 159; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 230; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 236; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 258; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 265; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 297; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 300; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 34; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 400; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 51; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 57; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 102; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 103; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 104; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 117; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 177; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 291; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 304; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 92; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 93; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 96; Derecho de la seguridad social - Alberto Briceno Ruiz.pdf, p. 96; Evolucion de la  Seguridad Soci - Ernesto Cotonieto-Martinez.pdf, p. 5; Ley del Instituto de Seguridad - Camara de Diputados del H. Cong.pdf, p. 122",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon referencias de múltiples fuentes para enriquecer el concepto.
1,Constitución Política de los Estados Unidos Mexicanos,alta,0.6313,0.248,Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf,pdf,p. 265,265,0.55,tfidf=0.4500; bonus=0.1000,"CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026 DECRETO por el que se reforman y adicionan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia política.",Constitucion_Politica_de_los_Es___Camara_de_Diputados_del_H__Cong_5b359dc661_b0265_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\derecho-a-la-seguridad-social-lde\referencias-derecho-a-la-seguridad-social\libros-derecho-a-la-seguridad-social\Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf,"Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 1; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 125; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 126; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 159; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 230; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 236; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 258; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 265; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 297; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 300; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 34; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 400; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 51; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 57; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 102; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 103; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 104; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 117; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 177; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 291; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 304; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 92; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 93; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 96; Derecho de la seguridad social - Alberto Briceno Ruiz.pdf, p. 96; Evolucion de la  Seguridad Soci - Ernesto Cotonieto-Martinez.pdf, p. 5; Ley del Instituto de Seguridad - Camara de Diputados del H. Cong.pdf, p. 122",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon referencias de múltiples fuentes para enriquecer el concepto.
1,Constitución Política de los Estados Unidos Mexicanos,alta,0.6313,0.248,Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf,pdf,p. 236,236,0.5447,tfidf=0.4447; bonus=0.1000,"CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026 DECRETO que reforma, adiciona y deroga diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos.",Constitucion_Politica_de_los_Es___Camara_de_Diputados_del_H__Cong_5b359dc661_b0236_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\derecho-a-la-seguridad-social-lde\referencias-derecho-a-la-seguridad-social\libros-derecho-a-la-seguridad-social\Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf,"Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 1; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 125; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 126; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 159; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 230; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 236; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 258; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 265; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 297; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 300; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 34; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 400; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 51; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 57; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 102; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 103; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 104; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 117; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 177; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 291; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 304; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 92; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 93; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 96; Derecho de la seguridad social - Alberto Briceno Ruiz.pdf, p. 96; Evolucion de la  Seguridad Soci - Ernesto Cotonieto-Martinez.pdf, p. 5; Ley del Instituto de Seguridad - Camara de Diputados del H. Cong.pdf, p. 122",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon referencias de múltiples fuentes para enriquecer el concepto.
1,Constitución Política de los Estados Unidos Mexicanos,alta,0.6313,0.248,Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf,pdf,p. 297,297,0.5175,tfidf=0.4175; bonus=0.1000,"CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026 DECRETO por el que se reforman y adicionan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia de transparencia.",Constitucion_Politica_de_los_Es___Camara_de_Diputados_del_H__Cong_5b359dc661_b0297_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\derecho-a-la-seguridad-social-lde\referencias-derecho-a-la-seguridad-social\libros-derecho-a-la-seguridad-social\Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf,"Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 1; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 125; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 126; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 159; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 230; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 236; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 258; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 265; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 297; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 300; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 34; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 400; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 51; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 57; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 102; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 103; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 104; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 117; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 177; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 291; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 304; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 92; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 93; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 96; Derecho de la seguridad social - Alberto Briceno Ruiz.pdf, p. 96; Evolucion de la  Seguridad Soci - Ernesto Cotonieto-Martinez.pdf, p. 5; Ley del Instituto de Seguridad - Camara de Diputados del H. Cong.pdf, p. 122",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon referencias de múltiples fuentes para enriquecer el concepto.
1,Constitución Política de los Estados Unidos Mexicanos,alta,0.6313,0.248,Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf,pdf,p. 300,300,0.5155,tfidf=0.4155; bonus=0.1000,"CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026 DECRETO por el que se reforman, adicionan y derogan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia política-electoral.",Constitucion_Politica_de_los_Es___Camara_de_Diputados_del_H__Cong_5b359dc661_b0300_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\derecho-a-la-seguridad-social-lde\referencias-derecho-a-la-seguridad-social\libros-derecho-a-la-seguridad-social\Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf,"Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 1; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 125; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 126; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 159; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 230; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 236; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 258; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 265; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 297; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 300; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 34; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 400; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 51; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 57; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 102; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 103; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 104; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 117; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 177; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 291; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 304; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 92; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 93; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 96; Derecho de la seguridad social - Alberto Briceno Ruiz.pdf, p. 96; Evolucion de la  Seguridad Soci - Ernesto Cotonieto-Martinez.pdf, p. 5; Ley del Instituto de Seguridad - Camara de Diputados del H. Cong.pdf, p. 122",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon referencias de múltiples fuentes para enriquecer el concepto.
1,Constitución Política de los Estados Unidos Mexicanos,alta,0.6313,0.248,Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf,pdf,p. 51,51,0.2644,tfidf=0.2244; bonus=0.0400,"Fracción adicionada DOF 29-05-2023 La ley fijará los casos en que se pierden, y los demás en que se suspenden los derechos de ciudadano, y la manera de hacer la rehabilitación. Título Segundo Capítulo I De la Soberanía Nacional y de la Forma de Gobierno Artículo 39. La soberanía nacional reside esencial y originariamente en el pueblo.",Constitucion_Politica_de_los_Es___Camara_de_Diputados_del_H__Cong_5b359dc661_b0051_f002,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\derecho-a-la-seguridad-social-lde\referencias-derecho-a-la-seguridad-social\libros-derecho-a-la-seguridad-social\Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf,"Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 1; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 125; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 126; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 159; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 230; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 236; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 258; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 265; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 297; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 300; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 34; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 400; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 51; Constitucion Politica de los Es - Camara de Diputados del H. Cong.pdf, p. 57; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 102; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 103; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 104; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 117; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 177; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 291; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 304; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 92; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 93; Curso de derechos humanos - Ana Maria Ibarra Olguin.pdf, p. 96; Derecho de la seguridad social - Alberto Briceno Ruiz.pdf, p. 96; Evolucion de la  Seguridad Soci - Ernesto Cotonieto-Martinez.pdf, p. 5; Ley del Instituto de Seguridad - Camara de Diputados del H. Cong.pdf, p. 122",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon referencias de múltiples fuentes para enriquecer el concepto.
